flow_model_for_warp,backbone,sequence_id,current_frame,coverage_threshold,k,method,selected_ages,weights,epe_raw_common_cache_px,epe_candidate_common_cache_px,memory_epe_cache_px,common_valid_count,common_valid_ratio,epe_raw_native_px,epe_memory_native_px,native_valid_count,native_valid_ratio,improves_over_raw,clean_pixel_degradation_ratio,oracle_best_memory_per_pixel_epe,oracle_raw_or_memory_per_pixel_epe,oracle_best_memory_per_region_epe,oracle_gain_over_raw,notes
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.678706169128418,2.775285482406616,2.775285482406616,16075,0.6201774691358025,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,0.4992348551750183,0.597659707069397,0.597659707069397,97,0.003742283950617284,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,1,ppmstereo_original_score_topk,1,1.0000,4.040273189544678,4.054405212402344,4.054405212402344,21547,0.8312885802469135,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,1,ppmstereo_original_score_topk,1,1.0000,3.5746614933013916,3.589668035507202,3.589668035507202,20058,0.7738425925925926,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,1,ppmstereo_original_score_topk,1,1.0000,2.678706169128418,2.691833257675171,2.691833257675171,16075,0.6201774691358025,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,1,ppmstereo_original_score_topk,1,1.0000,0.4992348551750183,0.5108780860900879,0.5108780860900879,97,0.003742283950617284,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,1,ppmstereo_original_modulated_diag,1,1.0000,4.040273189544678,4.054405212402344,4.054405212402344,21547,0.8312885802469135,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,1,ppmstereo_original_modulated_diag,1,1.0000,3.5746614933013916,3.589668035507202,3.589668035507202,20058,0.7738425925925926,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,1,ppmstereo_original_modulated_diag,1,1.0000,2.678706169128418,2.691833257675171,2.691833257675171,16075,0.6201774691358025,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,1,ppmstereo_original_modulated_diag,1,1.0000,0.4992348551750183,0.5108780860900879,0.5108780860900879,97,0.003742283950617284,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,1,cleanroom_exported_topk,1,0.2644,4.040273189544678,4.054405212402344,4.054405212402344,21547,0.8312885802469135,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,1,cleanroom_exported_topk,1,0.2644,3.5746614933013916,3.589668035507202,3.589668035507202,20058,0.7738425925925926,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,1,cleanroom_exported_topk,1,0.2644,2.678706169128418,2.691833257675171,2.691833257675171,16075,0.6201774691358025,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,1,cleanroom_exported_topk,1,0.2644,0.4992348551750183,0.5108780860900879,0.5108780860900879,97,0.003742283950617284,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,3,t_minus_1_only,1,1.0000,4.040273189544678,4.054405212402344,4.054405212402344,21547,0.8312885802469135,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,3,t_minus_1_only,1,1.0000,3.5746614933013916,3.589668035507202,3.589668035507202,20058,0.7738425925925926,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,3,t_minus_1_only,1,1.0000,2.678706169128418,2.691833257675171,2.691833257675171,16075,0.6201774691358025,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,3,t_minus_1_only,1,1.0000,0.4992348551750183,0.5108780860900879,0.5108780860900879,97,0.003742283950617284,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,3,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.040273189544678,4.175392150878906,4.175392150878906,21547,0.8312885802469135,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,3,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.5746614933013916,3.7009668350219727,3.7009668350219727,20058,0.7738425925925926,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,3,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.678706169128418,2.775285482406616,2.775285482406616,16075,0.6201774691358025,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,3,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,0.4992348551750183,0.597659707069397,0.597659707069397,97,0.003742283950617284,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,3,ppmstereo_original_score_topk,1;2;4,0.3333;0.3333;0.3333,4.040273189544678,4.069730758666992,4.069730758666992,21547,0.8312885802469135,1.0898934602737427,1.1380535364151,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,3,ppmstereo_original_score_topk,1;2;4,0.3333;0.3333;0.3333,3.5746614933013916,3.6033198833465576,3.6033198833465576,20058,0.7738425925925926,1.0898934602737427,1.1380535364151,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,3,ppmstereo_original_score_topk,1;2;4,0.3333;0.3333;0.3333,2.678706169128418,2.7009148597717285,2.7009148597717285,16075,0.6201774691358025,1.0898934602737427,1.1380535364151,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,3,ppmstereo_original_score_topk,1;2;4,0.3333;0.3333;0.3333,0.4992348551750183,0.5286431312561035,0.5286431312561035,97,0.003742283950617284,1.0898934602737427,1.1380535364151,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,3,ppmstereo_original_modulated_diag,1;2;4,0.3358;0.3342;0.3299,4.040273189544678,4.069608211517334,4.069608211517334,21547,0.8312885802469135,1.0898934602737427,1.1378798484802246,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,3,ppmstereo_original_modulated_diag,1;2;4,0.3358;0.3342;0.3299,3.5746614933013916,3.6032092571258545,3.6032092571258545,20058,0.7738425925925926,1.0898934602737427,1.1378798484802246,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,3,ppmstereo_original_modulated_diag,1;2;4,0.3358;0.3342;0.3299,2.678706169128418,2.7008376121520996,2.7008376121520996,16075,0.6201774691358025,1.0898934602737427,1.1378798484802246,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,3,ppmstereo_original_modulated_diag,1;2;4,0.3358;0.3342;0.3299,0.4992348551750183,0.5285226106643677,0.5285226106643677,97,0.003742283950617284,1.0898934602737427,1.1378798484802246,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,3,cleanroom_exported_topk,1;2;4,0.2644;0.2481;0.2191,4.040273189544678,4.068493843078613,4.068493843078613,21547,0.8312885802469135,1.0898934602737427,1.136368751525879,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,3,cleanroom_exported_topk,1;2;4,0.2644;0.2481;0.2191,3.5746614933013916,3.602200508117676,3.602200508117676,20058,0.7738425925925926,1.0898934602737427,1.136368751525879,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,3,cleanroom_exported_topk,1;2;4,0.2644;0.2481;0.2191,2.678706169128418,2.7001399993896484,2.7001399993896484,16075,0.6201774691358025,1.0898934602737427,1.136368751525879,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,3,cleanroom_exported_topk,1;2;4,0.2644;0.2481;0.2191,0.4992348551750183,0.5274049639701843,0.5274049639701843,97,0.003742283950617284,1.0898934602737427,1.136368751525879,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,5,t_minus_1_only,1,1.0000,4.040273189544678,4.054405212402344,4.054405212402344,21547,0.8312885802469135,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,5,t_minus_1_only,1,1.0000,3.5746614933013916,3.589668035507202,3.589668035507202,20058,0.7738425925925926,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,5,t_minus_1_only,1,1.0000,2.678706169128418,2.691833257675171,2.691833257675171,16075,0.6201774691358025,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,5,t_minus_1_only,1,1.0000,0.4992348551750183,0.5108780860900879,0.5108780860900879,97,0.003742283950617284,1.0898934602737427,1.135363221168518,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,5,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.040273189544678,4.175392150878906,4.175392150878906,21547,0.8312885802469135,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,5,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.5746614933013916,3.7009668350219727,3.7009668350219727,20058,0.7738425925925926,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,5,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.678706169128418,2.775285482406616,2.775285482406616,16075,0.6201774691358025,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,5,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,0.4992348551750183,0.597659707069397,0.597659707069397,97,0.003742283950617284,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,5,ppmstereo_original_score_topk,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.040273189544678,4.175392150878906,4.175392150878906,21547,0.8312885802469135,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,5,ppmstereo_original_score_topk,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.5746614933013916,3.7009668350219727,3.7009668350219727,20058,0.7738425925925926,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,5,ppmstereo_original_score_topk,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.678706169128418,2.775285482406616,2.775285482406616,16075,0.6201774691358025,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,5,ppmstereo_original_score_topk,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,0.4992348551750183,0.597659707069397,0.597659707069397,97,0.003742283950617284,1.0898934602737427,1.4251378774642944,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,5,ppmstereo_original_modulated_diag,1;2;4;8;16,0.2074;0.2065;0.2038;0.1934;0.1889,4.040273189544678,4.170458793640137,4.170458793640137,21547,0.8312885802469135,1.0898934602737427,1.4062522649765015,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,5,ppmstereo_original_modulated_diag,1;2;4;8;16,0.2074;0.2065;0.2038;0.1934;0.1889,3.5746614933013916,3.696415662765503,3.696415662765503,20058,0.7738425925925926,1.0898934602737427,1.4062522649765015,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,5,ppmstereo_original_modulated_diag,1;2;4;8;16,0.2074;0.2065;0.2038;0.1934;0.1889,2.678706169128418,2.7718400955200195,2.7718400955200195,16075,0.6201774691358025,1.0898934602737427,1.4062522649765015,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,5,ppmstereo_original_modulated_diag,1;2;4;8;16,0.2074;0.2065;0.2038;0.1934;0.1889,0.4992348551750183,0.5944747924804688,0.5944747924804688,97,0.003742283950617284,1.0898934602737427,1.4062522649765015,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.05,5,cleanroom_exported_topk,1;2;4;8;16,0.2644;0.2481;0.2191;0.1630;0.1054,4.040273189544678,4.13736629486084,4.13736629486084,21547,0.8312885802469135,1.0898934602737427,1.2922738790512085,630184,0.480792236328125,False,0.0,4.030506610870361,4.013157367706299,4.045681476593018,0.027115821838378906,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.25,5,cleanroom_exported_topk,1;2;4;8;16,0.2644;0.2481;0.2191;0.1630;0.1054,3.5746614933013916,3.665919542312622,3.665919542312622,20058,0.7738425925925926,1.0898934602737427,1.2922738790512085,630184,0.480792236328125,False,0.0,3.566549301147461,3.550398349761963,3.5816667079925537,0.02426314353942871,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.5,5,cleanroom_exported_topk,1;2;4;8;16,0.2644;0.2481;0.2191;0.1630;0.1054,2.678706169128418,2.7488434314727783,2.7488434314727783,16075,0.6201774691358025,1.0898934602737427,1.2922738790512085,630184,0.480792236328125,False,0.0,2.670769214630127,2.658757209777832,2.685642719268799,0.019948959350585938,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000033,0.9,5,cleanroom_exported_topk,1;2;4;8;16,0.2644;0.2481;0.2191;0.1630;0.1054,0.4992348551750183,0.5733170509338379,0.5733170509338379,97,0.003742283950617284,1.0898934602737427,1.2922738790512085,630184,0.480792236328125,False,0.0,0.5023197531700134,0.4898483455181122,0.5091823935508728,0.009386509656906128,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,S2M2-S,dataset_3_keyframe_1,000161,0.05,1,t_minus_1_only,1,1.0000,4.40140962600708,4.384068489074707,4.384068489074707,23190,0.8946759259259259,0.9894022345542908,1.0747885704040527,665718,0.5079025268554688,True,0.0,4.203848361968994,4.203479766845703,4.21303129196167,0.1957392692565918,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,S2M2-S,dataset_3_keyframe_1,000161,0.25,1,t_minus_1_only,1,1.0000,3.525538444519043,3.510103940963745,3.510103940963745,20849,0.8043595679012345,0.9894022345542908,1.0747885704040527,665718,0.5079025268554688,True,0.0,3.3583199977874756,3.357962131500244,3.364323616027832,0.1666088104248047,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,S2M2-S,dataset_3_keyframe_1,000161,0.5,1,t_minus_1_only,1,1.0000,2.7576725482940674,2.744865894317627,2.744865894317627,17384,0.6706790123456791,0.9894022345542908,1.0747885704040527,665718,0.5079025268554688,True,0.0,2.6215927600860596,2.6212360858917236,2.6252381801605225,0.1363992691040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,S2M2-S,dataset_3_keyframe_1,000161,0.9,1,t_minus_1_only,1,1.0000,,,,0,0.0,0.9894022345542908,1.0747885704040527,665718,0.5079025268554688,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,S2M2-S,dataset_3_keyframe_1,000161,0.05,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.399219036102295,4.313815593719482,4.313815593719482,23225,0.8960262345679012,0.9891811609268188,1.2345867156982422,666834,0.5087539672851562,True,0.0,4.203848361968994,4.203479766845703,4.21303129196167,0.1957392692565918,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,S2M2-S,dataset_3_keyframe_1,000161,0.25,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.524570941925049,3.4518067836761475,3.4518067836761475,20884,0.8057098765432099,0.9891811609268188,1.2345867156982422,666834,0.5087539672851562,True,0.0,3.3583199977874756,3.357962131500244,3.364323616027832,0.1666088104248047,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
