sequence_id,frame_id,frame_index,previous_frame_id,next_frame_id,target_path,frame_offset,target_h,target_w,valid_ratio_lowres,valid_pixels_lowres,raw_disp_mae_lowres,raw_bad_1px_lowres,raw_bad_3px_lowres,delta_mean,delta_abs_mean,delta_abs_p95,runtime_ms,shard_size_bytes
dataset_2_keyframe_2,000212,1248,000211,000213,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,212,256,320,0.475927734375,38988,3.4302749633789062,91.58715502205807,60.377552067302766,-3.3628761768341064,3.4302749633789062,5.9375,57.89430206641555,124601840
dataset_2_keyframe_2,000213,1249,000212,000214,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,213,256,320,0.47119140625,38600,3.3712143898010254,90.2279792746114,58.30310880829016,-3.3230538368225098,3.3712143898010254,5.9375,57.75342206470668,124601840
dataset_2_keyframe_2,000214,1250,000213,000215,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,214,256,320,0.46640625,38208,3.4877936840057373,92.14562395309883,60.03716499162479,-3.355069637298584,3.4877936840057373,6.125,57.95643385499716,124601840
dataset_2_keyframe_2,000215,1251,000214,000216,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,215,256,320,0.4608642578125,37754,3.61000657081604,91.22477088520422,62.57615087143085,-3.5381698608398438,3.61000657081604,6.4375,57.7277229167521,124601840
dataset_2_keyframe_2,000216,1252,000215,000217,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,216,256,320,0.45697021484375,37435,3.8066749572753906,92.32803526111928,65.8234272739415,-3.7604315280914307,3.8066749572753906,6.75,57.65788885764778,124601840
dataset_2_keyframe_2,000217,1253,000216,000218,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,217,256,320,0.4528564453125,37098,3.867738723754883,91.84592161302496,67.16534584074613,-3.852175235748291,3.867738723754883,7.00927734375,57.71601619198918,124601840
dataset_2_keyframe_2,000218,1254,000217,000219,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,218,256,320,0.44798583984375,36699,3.79679274559021,90.22861658355814,65.84648083054034,-3.7741355895996094,3.79679274559021,7.0625,57.56774405017495,124601840
dataset_2_keyframe_2,000219,1255,000218,000220,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,219,256,320,0.44327392578125,36313,3.902409315109253,90.45245504364829,66.92369124005178,-3.8574631214141846,3.902409315109253,7.375,57.54204606637359,124601840
dataset_2_keyframe_2,000220,1256,000219,000221,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,220,256,320,0.44261474609375,36259,3.932926893234253,89.93077580738576,66.8027248407292,-3.9019243717193604,3.932926893234253,7.4375,57.83097702078521,124601840
dataset_2_keyframe_2,000221,1257,000220,000222,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,221,256,320,0.4372314453125,35818,4.033633708953857,89.9380199899492,68.10542185493328,-4.014474391937256,4.033633708953857,7.75,57.73747805505991,124601840
dataset_2_keyframe_2,000222,1258,000221,000223,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,222,256,320,0.43323974609375,35491,4.017831802368164,91.84863768279283,66.67324110337832,-3.92525577545166,4.017831802368164,7.5,57.75712779723108,124601840
dataset_2_keyframe_2,000223,1259,000222,000224,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,223,256,320,0.43067626953125,35281,3.954587697982788,91.10852866982229,64.96131062044726,-3.870587110519409,3.954587697982788,7.5,57.67419398762286,124601840
dataset_2_keyframe_2,000224,1260,000223,000225,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,224,256,320,0.4275390625,35024,3.822887420654297,89.4272498857926,63.276610324349015,-3.7737319469451904,3.822887420654297,7.375,57.53937200643122,124601840
dataset_2_keyframe_2,000225,1261,000224,000226,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,225,256,320,0.42510986328125,34825,3.8054020404815674,90.2627422828428,64.01722900215363,-3.7232160568237305,3.8054020404815674,7.25,57.609406067058444,124601840
dataset_2_keyframe_2,000226,1262,000225,000227,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,226,256,320,0.421728515625,34548,3.644901752471924,88.2974412411717,61.086025240245455,-3.6154897212982178,3.644901752471924,7.1875,57.81580484472215,124601840
dataset_2_keyframe_2,000227,1263,000226,000228,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,227,256,320,0.41851806640625,34285,3.5626494884490967,87.87224733848622,59.51290651888581,-3.5096232891082764,3.5626494884490967,7.0625,57.78660112991929,124601840
dataset_2_keyframe_2,000228,1264,000227,000229,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,228,256,320,0.4158447265625,34066,3.391058921813965,84.47132037808959,56.37879410555979,-3.3394641876220703,3.391058921813965,6.9375,57.84102203324437,124601840
dataset_2_keyframe_2,000229,1265,000228,000230,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,229,256,320,0.4135986328125,33882,3.306511402130127,85.5409952187002,54.551089073844516,-3.2359097003936768,3.306511402130127,6.6875,57.84682114608586,124601840
dataset_2_keyframe_2,000230,1266,000229,000231,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,230,256,320,0.40941162109375,33539,3.3026206493377686,83.79498494290229,54.569307373505474,-3.223369598388672,3.3026206493377686,6.8125,57.898048078641295,124601840
dataset_2_keyframe_2,000231,1267,000230,000232,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,231,256,320,0.4059814453125,33258,3.276329278945923,83.83847495339467,56.32629743219677,-3.243220567703247,3.276329278945923,6.375,57.90056078694761,124601840
dataset_2_keyframe_2,000232,1268,000231,000233,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,232,256,320,0.39847412109375,32643,3.0760951042175293,82.46791042489967,51.91312073032503,-2.992734909057617,3.0760951042175293,6.1875,57.84594896249473,124601840
dataset_2_keyframe_2,000233,1269,000232,000234,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,233,256,320,0.389208984375,31884,2.9677748680114746,80.9151925730774,48.55099736544975,-2.920870304107666,2.9677748680114746,5.99530029296875,57.79066705144942,124601840
dataset_2_keyframe_2,000234,1270,000233,000235,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,234,256,320,0.38294677734375,31371,2.9743235111236572,81.03343852602723,49.9219023939307,-2.9323458671569824,2.9743235111236572,5.875,57.7504369430244,124601840
dataset_2_keyframe_2,000235,1271,000234,000236,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,235,256,320,0.378125,30976,3.0631890296936035,84.9270402892562,51.581869834710744,-3.0345499515533447,3.0631890296936035,6.0,57.83943994902074,124601840
dataset_2_keyframe_2,000236,1272,000235,000237,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,236,256,320,0.37095947265625,30389,3.0544955730438232,86.31083615782026,50.80456744216657,-3.0158917903900146,3.0544955730438232,5.73748779296875,57.91197810322046,124601840
dataset_2_keyframe_2,000237,1273,000236,000238,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,237,256,320,0.3639404296875,29814,3.0836100578308105,86.41242369356678,50.84188636211175,-3.0341198444366455,3.0836100578308105,5.9375,57.832430116832256,124601840
dataset_2_keyframe_2,000238,1274,000237,000239,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,238,256,320,0.3569091796875,29238,3.092306137084961,86.14816334906628,51.11840755181613,-3.067984104156494,3.092306137084961,5.9375,57.49690905213356,124601840
dataset_2_keyframe_2,000239,1275,000238,000240,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,239,256,320,0.3500244140625,28674,3.076108694076538,86.88358791936946,53.01318267419962,-3.0547611713409424,3.076108694076538,5.75,57.85495298914611,124601840
dataset_2_keyframe_2,000240,1276,000239,000241,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,240,256,320,0.3421630859375,28030,3.1193888187408447,90.43881555476275,52.400998929718156,-3.1170654296875,3.1193888187408447,5.625,57.72908614017069,124601840
dataset_2_keyframe_2,000241,1277,000240,000242,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,241,256,320,0.33408203125,27368,3.101555585861206,88.96886875182695,53.36889798304589,-3.0931973457336426,3.101555585861206,5.5625,57.237992994487286,124601840
dataset_2_keyframe_2,000242,1278,000241,000243,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,242,256,320,0.32701416015625,26789,2.961538553237915,89.1373324872149,48.52364776587405,-2.9560372829437256,2.961538553237915,5.375,57.138683972880244,124601840
dataset_2_keyframe_2,000243,1279,000242,000244,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,243,256,320,0.31884765625,26120,2.9351658821105957,88.40352220520674,49.04287901990811,-2.9175212383270264,2.9351658821105957,5.25,57.37653002142906,124601840
dataset_2_keyframe_2,000244,1280,000243,000245,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,244,256,320,0.310009765625,25396,2.9350907802581787,89.48259568435975,47.645298472200345,-2.916628122329712,2.9350907802581787,5.3125,57.916634948924184,124601840
dataset_2_keyframe_2,000245,1281,000244,000246,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,245,256,320,0.30279541015625,24805,2.8355624675750732,87.97016730497883,45.13202983269502,-2.7886011600494385,2.8355624675750732,5.0,57.867501862347126,124601840
dataset_2_keyframe_2,000246,1282,000245,000247,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,246,256,320,0.2939453125,24080,2.675685167312622,87.55813953488372,39.04069767441861,-2.6136627197265625,2.675685167312622,4.71875,57.99304903484881,124601840
dataset_2_keyframe_2,000247,1283,000246,000248,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,247,256,320,0.2852783203125,23370,2.7051963806152344,87.47111681643133,40.0941377834831,-2.6656370162963867,2.7051963806152344,4.75,57.945797918364406,124601840
dataset_2_keyframe_2,000248,1284,000247,000249,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,248,256,320,0.27657470703125,22657,2.475923538208008,84.55664915920025,31.97245884274176,-2.415395975112915,2.475923538208008,4.5625,57.96726094558835,124601840
dataset_2_keyframe_2,000249,1285,000248,000250,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,249,256,320,0.268115234375,21964,2.3726367950439453,83.96011655436169,29.37534146785649,-2.3366289138793945,2.3726367950439453,4.375,57.69417295232415,124601840
dataset_2_keyframe_2,000250,1286,000249,000251,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,250,256,320,0.26060791015625,21349,2.382056713104248,83.20296032601058,29.678205068153073,-2.312966823577881,2.382056713104248,4.375,57.75850894860923,124601840
dataset_2_keyframe_2,000251,1287,000250,000252,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,251,256,320,0.25279541015625,20709,2.2653210163116455,82.62591143947076,26.017673475300597,-2.1783900260925293,2.2653210163116455,4.21875,57.99833685159683,124601840
dataset_2_keyframe_2,000252,1288,000251,000253,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,252,256,320,0.246240234375,20172,2.24996280670166,80.01685504659925,25.223081499107675,-2.23603892326355,2.24996280670166,4.25,57.63757904060185,124601840
dataset_2_keyframe_2,000253,1289,000252,000254,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,253,256,320,0.23868408203125,19553,2.1255946159362793,79.74735334731243,21.09139262517261,-2.033639430999756,2.1255946159362793,4.0625,57.60761396959424,124601840
dataset_2_keyframe_2,000254,1290,000253,000255,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,254,256,320,0.2306884765625,18898,2.054594039916992,80.003174939147,16.446184781458356,-1.9256716966629028,2.054594039916992,3.875,57.50394007191062,124601840
dataset_2_keyframe_2,000255,1291,000254,000256,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,255,256,320,0.22340087890625,18301,2.031275510787964,79.41096114966395,16.51822304792088,-1.7681103944778442,2.031275510787964,4.0,57.68839409574866,124601840
dataset_2_keyframe_2,000256,1292,000255,000257,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,256,256,320,0.21588134765625,17685,2.005000591278076,78.70511733107153,15.668645744981625,-1.6950099468231201,2.005000591278076,4.0625,57.580343913286924,124601840
dataset_2_keyframe_2,000257,1293,000256,000258,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,257,256,320,0.20927734375,17144,1.8281669616699219,71.88520765282314,13.240783947736817,-1.5570698976516724,1.8281669616699219,3.9375,57.46026383712888,124601840
dataset_2_keyframe_2,000258,1294,000257,000259,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,258,256,320,0.201953125,16544,1.9707069396972656,75.5863152804642,15.292553191489361,-1.7052820920944214,1.9707069396972656,4.27655029296875,57.614944875240326,124601840
dataset_2_keyframe_2,000259,1295,000258,000260,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,259,256,320,0.1946533203125,15946,1.9316521883010864,75.0407625736862,14.956728960240811,-1.5998722314834595,1.9316521883010864,4.4375,57.69148003309965,124601840
dataset_2_keyframe_2,000260,1296,000259,000261,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,260,256,320,0.1883544921875,15430,1.8100311756134033,71.28969539857421,13.214517174335711,-1.6133121252059937,1.8100311756134033,4.0625,57.45397484861314,124601840
dataset_2_keyframe_2,000261,1297,000260,000262,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,261,256,320,0.1811767578125,14842,1.8427687883377075,72.678884247406,12.855410322059022,-1.5115634202957153,1.8427687883377075,4.3125,57.43083986453712,124601840
dataset_2_keyframe_2,000262,1298,000261,000263,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,262,256,320,0.173828125,14240,1.640370488166809,68.23033707865169,9.4311797752809,-1.390370488166809,1.640370488166809,3.6875,57.446334045380354,124601840
dataset_2_keyframe_2,000263,1299,000262,000264,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,263,256,320,0.16640625,13632,1.5980849266052246,64.31924882629107,8.223298122065728,-1.2659436464309692,1.5980849266052246,3.875,57.133886963129044,124601840
dataset_2_keyframe_2,000264,1300,000263,000265,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,264,256,320,0.1602294921875,13126,1.701025128364563,63.2028035959165,10.429681548072528,-1.4472159147262573,1.701025128364563,4.15625,57.30421096086502,124601840
dataset_2_keyframe_2,000265,1301,000264,000266,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,265,256,320,0.152783203125,12516,1.5989658832550049,60.36273569830617,9.41994247363375,-1.2572382688522339,1.5989658832550049,4.125,57.358691934496164,124601840
dataset_2_keyframe_2,000266,1302,000265,000267,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,266,256,320,0.14578857421875,11943,1.3999911546707153,52.70869965670267,7.058528008038182,-0.9829214811325073,1.3999911546707153,3.653106689453125,57.170862797647715,124601840
dataset_2_keyframe_2,000267,1303,000266,000268,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,267,256,320,0.1392822265625,11410,1.4520924091339111,56.76599474145486,6.84487291849255,-0.8284618854522705,1.4520924091339111,3.5,57.3240309022367,124601840
dataset_2_keyframe_2,000268,1304,000267,000269,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,268,256,320,0.13243408203125,10849,1.520263910293579,57.53525670568717,7.807171167849572,-0.74784255027771,1.520263910293579,3.71875,57.45445587672293,124601840
dataset_2_keyframe_2,000269,1305,000268,000270,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,269,256,320,0.12552490234375,10283,1.4340143203735352,50.967616454342114,7.721482057765243,-0.7792928814888,1.4340143203735352,3.96875,57.44574288837612,124601840
dataset_2_keyframe_2,000270,1306,000269,000271,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,270,256,320,0.11529541015625,9445,1.5041688680648804,52.96982530439386,7.983059820010588,-0.5281432271003723,1.5041688680648804,3.8125,57.1588349994272,124601840
dataset_2_keyframe_2,000271,1307,000270,000327,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,271,256,320,0.11173095703125,9153,1.3933444023132324,52.98809133617394,6.096361848574238,-0.5487101078033447,1.3933444023132324,3.28125,57.39723099395633,124601840
dataset_2_keyframe_2,000327,1308,000271,000328,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,272,256,320,0.1244140625,10192,2.4122564792633057,74.78414442700158,31.456043956043956,-0.9574512839317322,2.4122564792633057,5.9375,57.4933139141649,124601840
dataset_2_keyframe_2,000328,1309,000327,000329,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,273,256,320,0.12843017578125,10521,2.3275561332702637,73.69071381047428,28.029654975762757,-1.0126146078109741,2.3275561332702637,6.125,57.616667822003365,124601840
dataset_2_keyframe_2,000329,1310,000328,000330,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,274,256,320,0.13111572265625,10741,2.3388564586639404,74.13648636067404,25.71455171771716,-1.0444819927215576,2.3388564586639404,6.125,57.722144993022084,124601840
dataset_2_keyframe_2,000330,1311,000329,000331,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,275,256,320,0.13377685546875,10959,2.126237630844116,68.10840405146456,21.407062688201478,-1.0851982831954956,2.126237630844116,6.1875,57.61379306204617,124601840
dataset_2_keyframe_2,000331,1312,000330,000332,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,276,256,320,0.13558349609375,11107,2.1202874183654785,66.12946790312415,20.527595210227783,-1.1679712533950806,2.1202874183654785,6.375,57.33120208606124,124601840
dataset_2_keyframe_2,000332,1313,000331,000333,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,277,256,320,0.13675537109375,11203,2.0984530448913574,69.70454342586807,20.65518164777292,-0.8193982839584351,2.0984530448913574,5.9375,57.51557694748044,124601840
dataset_2_keyframe_2,000333,1314,000332,000334,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,278,256,320,0.13878173828125,11369,1.833071231842041,64.50875186911777,16.738499428269858,-0.7872669100761414,1.833071231842041,5.5,57.60266678407788,124601840
dataset_2_keyframe_2,000334,1315,000333,000335,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,279,256,320,0.1402099609375,11486,1.750658392906189,62.4412328051541,15.070520633815079,-0.8502687811851501,1.750658392906189,5.0,57.58197489194572,124601840
dataset_2_keyframe_2,000335,1316,000334,000336,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,280,256,320,0.13934326171875,11415,1.5030442476272583,54.24441524310119,11.581252737625931,-0.8133158087730408,1.5030442476272583,4.1875,57.70290596410632,124601840
dataset_2_keyframe_2,000336,1317,000335,000337,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,281,256,320,0.13758544921875,11271,1.4435275793075562,53.26945257741106,10.664537308135923,-0.8243722915649414,1.4435275793075562,4.0625,57.67030781134963,124601840
dataset_2_keyframe_2,000337,1318,000336,000338,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,282,256,320,0.134521484375,11020,1.4842332601547241,56.16152450090745,11.578947368421053,-0.7525748610496521,1.4842332601547241,4.0,57.43295303545892,124601840
dataset_2_keyframe_2,000338,1319,000337,000339,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,283,256,320,0.132470703125,10852,1.6458688974380493,61.63840766678953,14.402875046074456,-0.9663282036781311,1.6458688974380493,4.4375,57.550990022718906,124601840
dataset_2_keyframe_2,000339,1320,000338,000340,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,284,256,320,0.12847900390625,10525,1.782321810722351,62.09026128266033,17.11163895486936,-1.0311698913574219,1.782321810722351,4.6875,57.46187688782811,124601840
dataset_2_keyframe_2,000340,1321,000339,000351,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,285,256,320,0.12537841796875,10271,1.857058048248291,62.93447570830494,18.450004868075162,-1.083411455154419,1.857058048248291,4.8125,57.49187199398875,124601840
dataset_2_keyframe_2,000351,1322,000340,000352,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,286,256,320,0.122021484375,9996,1.7338372468948364,59.103641456582636,16.046418567426972,-0.864051878452301,1.7338372468948364,4.9375,57.568897027522326,124601840
dataset_2_keyframe_2,000352,1323,000351,000353,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,287,256,320,0.12252197265625,10037,1.7362757921218872,59.58951878051211,15.15393045730796,-0.8472402095794678,1.7362757921218872,5.0,57.42047494277358,124601840
dataset_2_keyframe_2,000353,1324,000352,000354,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,288,256,320,0.12344970703125,10113,1.6772161722183228,58.53851478295263,15.148818352615445,-0.8512372970581055,1.6772161722183228,4.6875,57.53296287730336,124601840
dataset_2_keyframe_2,000354,1325,000353,000355,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,289,256,320,0.12374267578125,10137,1.7283004522323608,60.392621091052575,15.951464930452797,-0.9028342962265015,1.7283004522323608,4.875,57.470259023830295,124601840
dataset_2_keyframe_2,000355,1326,000354,000356,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,290,256,320,0.1236083984375,10126,1.7281379699707031,60.12245704127987,14.981236421094213,-0.8409540057182312,1.7281379699707031,4.9375,57.2634709533304,124601840
dataset_2_keyframe_2,000356,1327,000355,000357,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_2_keyframe_2.npz,291,256,320,0.1249755859375,10238,1.6605843305587769,57.26704434459855,14.582926352803282,-0.8343976140022278,1.6605843305587769,4.9375,57.358632795512676,124601840
