backbone,sequence,mean_update_magnitude
Fast-FoundationStereo,dataset_7_keyframe_1,0.012642228811501715
Fast-FoundationStereo,dataset_7_keyframe_1,0.01105882613824776
Fast-FoundationStereo,dataset_7_keyframe_1,0.01679547763135886
Fast-FoundationStereo,dataset_7_keyframe_1,0.017681290521771354
Fast-FoundationStereo,dataset_7_keyframe_1,0.011081068856375558
Fast-FoundationStereo,dataset_7_keyframe_1,0.018940225626383367
Fast-FoundationStereo,dataset_7_keyframe_1,0.01966472474298315
Fast-FoundationStereo,dataset_7_keyframe_1,0.018868606959378344
Fast-FoundationStereo,dataset_7_keyframe_1,0.02041872263931131
Fast-FoundationStereo,dataset_7_keyframe_1,0.032364901320762286
Fast-FoundationStereo,dataset_7_keyframe_1,0.023374936056330228
Fast-FoundationStereo,dataset_7_keyframe_1,0.017686147247263088
Fast-FoundationStereo,dataset_7_keyframe_1,0.02596963114528739
Fast-FoundationStereo,dataset_7_keyframe_1,0.011800771549293404
Fast-FoundationStereo,dataset_7_keyframe_1,0.012588644580030993
Fast-FoundationStereo,dataset_7_keyframe_1,0.013504760668025707
Fast-FoundationStereo,dataset_7_keyframe_1,0.015471465900219583
Fast-FoundationStereo,dataset_7_keyframe_1,0.014495303045475796
Fast-FoundationStereo,dataset_7_keyframe_1,0.008585259733689735
Fast-FoundationStereo,dataset_7_keyframe_1,0.0279631666361992
Fast-FoundationStereo,dataset_7_keyframe_1,0.015804430448672725
Fast-FoundationStereo,dataset_7_keyframe_1,0.010292580487748056
Fast-FoundationStereo,dataset_7_keyframe_1,0.01321989698349231
Fast-FoundationStereo,dataset_7_keyframe_1,0.013112613893764984
Fast-FoundationStereo,dataset_7_keyframe_1,0.012515562137667151
Fast-FoundationStereo,dataset_7_keyframe_1,0.012559490969785864
Fast-FoundationStereo,dataset_7_keyframe_1,0.01218672778683812
Fast-FoundationStereo,dataset_7_keyframe_1,0.00992146104869276
Fast-FoundationStereo,dataset_7_keyframe_1,0.012262454788271916
Fast-FoundationStereo,dataset_7_keyframe_1,0.008508445176753263
Fast-FoundationStereo,dataset_7_keyframe_1,0.010311201051440221
Fast-FoundationStereo,dataset_7_keyframe_1,0.010145096775348804
Fast-FoundationStereo,dataset_7_keyframe_1,0.01275617740737743
Fast-FoundationStereo,dataset_7_keyframe_1,0.008692439915898133
Fast-FoundationStereo,dataset_7_keyframe_1,0.012176737166907588
Fast-FoundationStereo,dataset_7_keyframe_1,0.020614840667794874
Fast-FoundationStereo,dataset_7_keyframe_1,0.0181873163771513
Fast-FoundationStereo,dataset_7_keyframe_1,0.01311053256548862
Fast-FoundationStereo,dataset_7_keyframe_1,0.012180475709299561
Fast-FoundationStereo,dataset_7_keyframe_1,0.0141743242662307
Fast-FoundationStereo,dataset_7_keyframe_1,0.01231361376781474
Fast-FoundationStereo,dataset_7_keyframe_1,0.018949370528870378
Fast-FoundationStereo,dataset_7_keyframe_1,0.01976191590794578
Fast-FoundationStereo,dataset_7_keyframe_1,0.027484518670807357
Fast-FoundationStereo,dataset_7_keyframe_1,0.044649295164203046
Fast-FoundationStereo,dataset_7_keyframe_1,0.04706060339551453
Fast-FoundationStereo,dataset_7_keyframe_1,0.05045209236440902
Fast-FoundationStereo,dataset_7_keyframe_1,0.042970737337854864
Fast-FoundationStereo,dataset_7_keyframe_1,0.050153891710006025
Fast-FoundationStereo,dataset_7_keyframe_1,0.03691495844530563
Fast-FoundationStereo,dataset_7_keyframe_1,0.03752984957716454
Fast-FoundationStereo,dataset_7_keyframe_1,0.08190366766168804
Fast-FoundationStereo,dataset_7_keyframe_1,0.07841509452861872
Fast-FoundationStereo,dataset_7_keyframe_1,0.0711765138573922
Fast-FoundationStereo,dataset_7_keyframe_1,0.08550630997833673
Fast-FoundationStereo,dataset_7_keyframe_1,0.08260915274027265
Fast-FoundationStereo,dataset_7_keyframe_1,0.0755084140838613
Fast-FoundationStereo,dataset_7_keyframe_1,0.08837300618489584
Fast-FoundationStereo,dataset_7_keyframe_1,0.09002770117385518
Fast-FoundationStereo,dataset_7_keyframe_1,0.1047327682583079
Fast-FoundationStereo,dataset_7_keyframe_1,0.10861452268693604
Fast-FoundationStereo,dataset_7_keyframe_1,0.10521543182595802
Fast-FoundationStereo,dataset_7_keyframe_1,0.1057641510634893
Fast-FoundationStereo,dataset_7_keyframe_1,0.10376767499731221
Fast-FoundationStereo,dataset_7_keyframe_1,0.11124879866542914
Fast-FoundationStereo,dataset_7_keyframe_1,0.09908346474741975
Fast-FoundationStereo,dataset_7_keyframe_1,0.10515542730806869
Fast-FoundationStereo,dataset_7_keyframe_1,0.12530571486815353
Fast-FoundationStereo,dataset_7_keyframe_1,0.1221571764054269
Fast-FoundationStereo,dataset_7_keyframe_1,0.09760329869680026
Fast-FoundationStereo,dataset_7_keyframe_1,0.0916467534626466
Fast-FoundationStereo,dataset_7_keyframe_1,0.10043656500801093
Fast-FoundationStereo,dataset_7_keyframe_1,0.09181570187963621
Fast-FoundationStereo,dataset_7_keyframe_1,0.06889009765872607
Fast-FoundationStereo,dataset_7_keyframe_1,0.06308829531805152
Fast-FoundationStereo,dataset_7_keyframe_1,0.04267933559211747
Fast-FoundationStereo,dataset_7_keyframe_1,0.0631922663229112
Fast-FoundationStereo,dataset_7_keyframe_1,0.06708950557341158
Fast-FoundationStereo,dataset_7_keyframe_1,0.048773968806032277
Fast-FoundationStereo,dataset_7_keyframe_1,0.03352143623459507
Fast-FoundationStereo,dataset_7_keyframe_1,0.04128075858060505
Fast-FoundationStereo,dataset_7_keyframe_1,0.03593570032608671
Fast-FoundationStereo,dataset_7_keyframe_1,0.03822527583341421
Fast-FoundationStereo,dataset_7_keyframe_1,0.03871455714249565
Fast-FoundationStereo,dataset_7_keyframe_1,0.020726712880707796
Fast-FoundationStereo,dataset_7_keyframe_1,0.018590904372349885
Fast-FoundationStereo,dataset_7_keyframe_1,0.020894571139939668
Fast-FoundationStereo,dataset_7_keyframe_1,0.023463174436219345
Fast-FoundationStereo,dataset_7_keyframe_1,0.02238739651872178
Fast-FoundationStereo,dataset_7_keyframe_1,0.029617478843725238
Fast-FoundationStereo,dataset_7_keyframe_1,0.03254045939228572
Fast-FoundationStereo,dataset_7_keyframe_1,0.024518843211573684
Fast-FoundationStereo,dataset_7_keyframe_1,0.026995270281906444
Fast-FoundationStereo,dataset_7_keyframe_1,0.027392851874000666
Fast-FoundationStereo,dataset_7_keyframe_1,0.018560174371109527
Fast-FoundationStereo,dataset_7_keyframe_1,0.027696084003059233
Fast-FoundationStereo,dataset_7_keyframe_1,0.02054589358842023
Fast-FoundationStereo,dataset_7_keyframe_1,0.01941571578370224
Fast-FoundationStereo,dataset_7_keyframe_1,0.011611496927163633
Fast-FoundationStereo,dataset_7_keyframe_1,0.015814256312242196
Fast-FoundationStereo,dataset_7_keyframe_1,0.017070995995757777
Fast-FoundationStereo,dataset_7_keyframe_1,0.021718164508262378
CREStereo,dataset_7_keyframe_2,0.011896966558406788
CREStereo,dataset_7_keyframe_2,0.03279940403812906
CREStereo,dataset_7_keyframe_2,0.00900626452792933
CREStereo,dataset_7_keyframe_2,0.002964937335303803
CREStereo,dataset_7_keyframe_2,0.008939521143434392
CREStereo,dataset_7_keyframe_2,0.007087630555546541
CREStereo,dataset_7_keyframe_2,0.008024771447681048
CREStereo,dataset_7_keyframe_2,0.14323117451896833
CREStereo,dataset_7_keyframe_2,0.06704079984414457
CREStereo,dataset_7_keyframe_2,0.007000902894536092
CREStereo,dataset_7_keyframe_2,0.09736928052419207
CREStereo,dataset_7_keyframe_2,0.012879645063315721
CREStereo,dataset_7_keyframe_2,0.0234127879386543
CREStereo,dataset_7_keyframe_2,0.01404035678168631
CREStereo,dataset_7_keyframe_2,0.042219821641879825
CREStereo,dataset_7_keyframe_2,0.0331465400597541
CREStereo,dataset_7_keyframe_2,0.033951607590450704
CREStereo,dataset_7_keyframe_2,0.03677836481363698
CREStereo,dataset_7_keyframe_2,0.055670069031796214
CREStereo,dataset_7_keyframe_2,0.05802648018118597
CREStereo,dataset_7_keyframe_2,0.07809605308412644
CREStereo,dataset_7_keyframe_2,0.07706749035315758
CREStereo,dataset_7_keyframe_2,0.09170857035846085
CREStereo,dataset_7_keyframe_2,0.10470975782710762
CREStereo,dataset_7_keyframe_2,0.1127821331892296
CREStereo,dataset_7_keyframe_2,0.1405264824524989
CREStereo,dataset_7_keyframe_2,0.05413926173204374
CREStereo,dataset_7_keyframe_2,0.0998369652979453
CREStereo,dataset_7_keyframe_2,0.06841668409508919
CREStereo,dataset_7_keyframe_2,0.09791333334786552
CREStereo,dataset_7_keyframe_2,0.1046851927021383
CREStereo,dataset_7_keyframe_2,0.13394726992703745
CREStereo,dataset_7_keyframe_2,0.1362092689014037
CREStereo,dataset_7_keyframe_2,0.10824636073451108
CREStereo,dataset_7_keyframe_2,0.11867413603703254
CREStereo,dataset_7_keyframe_2,0.10016478508202944
CREStereo,dataset_7_keyframe_2,0.09723646736762856
CREStereo,dataset_7_keyframe_2,0.08190625442742067
CREStereo,dataset_7_keyframe_2,0.06942252967747445
CREStereo,dataset_7_keyframe_2,0.05878995457511932
CREStereo,dataset_7_keyframe_2,0.07852284574391508
CREStereo,dataset_7_keyframe_2,0.06851058254785829
CREStereo,dataset_7_keyframe_2,0.07421949211480304
CREStereo,dataset_7_keyframe_2,0.059993112376204714
CREStereo,dataset_7_keyframe_2,0.043675926926785145
CREStereo,dataset_7_keyframe_2,0.03181262709136702
CREStereo,dataset_7_keyframe_2,0.030821151196408027
CREStereo,dataset_7_keyframe_2,0.017913851675508324
CREStereo,dataset_7_keyframe_2,0.008070944172062286
CREStereo,dataset_7_keyframe_2,0.007698228636325709
CREStereo,dataset_7_keyframe_2,0.008886631220987398
CREStereo,dataset_7_keyframe_2,0.019794555154222293
CREStereo,dataset_7_keyframe_2,0.0071532383309454856
CREStereo,dataset_7_keyframe_2,0.010074598336376923
CREStereo,dataset_7_keyframe_2,0.0042542151627762165
CREStereo,dataset_7_keyframe_2,0.003537721360342116
CREStereo,dataset_7_keyframe_2,0.007244530271311275
CREStereo,dataset_7_keyframe_2,0.010448413624808441
CREStereo,dataset_7_keyframe_2,0.005621952107299267
CREStereo,dataset_7_keyframe_2,0.005233417990748867
CREStereo,dataset_7_keyframe_2,0.0012916448765198083
CREStereo,dataset_7_keyframe_2,0.015368552934056735
CREStereo,dataset_7_keyframe_2,0.010322678990724707
CREStereo,dataset_7_keyframe_2,0.0018572268380579844
CREStereo,dataset_7_keyframe_2,0.004479329391851033
CREStereo,dataset_7_keyframe_2,0.04945328530300869
CREStereo,dataset_7_keyframe_2,0.023887648210897075
CREStereo,dataset_7_keyframe_2,0.03438495371198036
CREStereo,dataset_7_keyframe_2,0.03274301142474405
CREStereo,dataset_7_keyframe_2,0.04207176665778416
CREStereo,dataset_7_keyframe_2,0.016338630726462917
CREStereo,dataset_7_keyframe_2,0.02675648074542956
CREStereo,dataset_7_keyframe_2,0.007948272934287402
CREStereo,dataset_7_keyframe_2,0.014330057125809103
CREStereo,dataset_7_keyframe_2,0.005571125231829867
CREStereo,dataset_7_keyframe_2,0.0062204694534096485
CREStereo,dataset_7_keyframe_2,0.004520348014373638
CREStereo,dataset_7_keyframe_2,0.002931451753045728
CREStereo,dataset_7_keyframe_2,0.005313248701498542
CREStereo,dataset_7_keyframe_2,0.004634873864506613
CREStereo,dataset_7_keyframe_2,0.014665481371757312
CREStereo,dataset_7_keyframe_2,0.00800685276185846
CREStereo,dataset_7_keyframe_2,0.010554319289386483
CREStereo,dataset_7_keyframe_2,0.008224531366855282
CREStereo,dataset_7_keyframe_2,0.010180840706133277
CREStereo,dataset_7_keyframe_2,0.01095574442545573
CREStereo,dataset_7_keyframe_2,0.007092526882370083
CREStereo,dataset_7_keyframe_2,0.021218632206772312
CREStereo,dataset_7_keyframe_2,0.005303332503412811
CREStereo,dataset_7_keyframe_2,0.007637980928803822
CREStereo,dataset_7_keyframe_2,0.006443997121227838
CREStereo,dataset_7_keyframe_2,0.01655350987975662
CREStereo,dataset_7_keyframe_2,0.017047478300342842
CREStereo,dataset_7_keyframe_2,0.008208226896073308
CREStereo,dataset_7_keyframe_2,0.01232074804735277
CREStereo,dataset_7_keyframe_2,0.019338586357202422
CREStereo,dataset_7_keyframe_2,0.013672809780768628
CREStereo,dataset_7_keyframe_2,0.02455011817679303
CREStereo,dataset_7_keyframe_2,0.049432919538716674
CREStereo,dataset_7_keyframe_2,0.061141947175720086
CREStereo,dataset_7_keyframe_2,0.03162186910090834
CREStereo,dataset_7_keyframe_2,0.0409783900362774
CREStereo,dataset_7_keyframe_2,0.03601638075527525
CREStereo,dataset_7_keyframe_2,0.027262473178851932
CREStereo,dataset_7_keyframe_2,0.06068944104145028
CREStereo,dataset_7_keyframe_2,0.03426376794804038
CREStereo,dataset_7_keyframe_2,0.11040632709179049
CREStereo,dataset_7_keyframe_2,0.1428009283347208
CREStereo,dataset_7_keyframe_2,0.037126045227050784
CREStereo,dataset_7_keyframe_2,0.2051705658890819
CREStereo,dataset_7_keyframe_2,0.03340390499900369
CREStereo,dataset_7_keyframe_2,0.094217146203873
CREStereo,dataset_7_keyframe_2,0.05378474198378526
CREStereo,dataset_7_keyframe_2,0.07137185573577881
CREStereo,dataset_7_keyframe_2,0.06318375870988176
CREStereo,dataset_7_keyframe_2,0.05564897968655541
CREStereo,dataset_7_keyframe_2,0.3390558972770785
CREStereo,dataset_7_keyframe_2,0.0712161655843693
CREStereo,dataset_7_keyframe_2,0.06171955168247223
CREStereo,dataset_7_keyframe_2,0.18928329083098083
CREStereo,dataset_7_keyframe_2,0.17868764613702046
CREStereo,dataset_7_keyframe_2,0.04529064392375055
CREStereo,dataset_7_keyframe_2,0.09574172202121006
CREStereo,dataset_7_keyframe_2,0.46055030822753906
CREStereo,dataset_7_keyframe_2,0.10067558288574219
CREStereo,dataset_7_keyframe_2,0.23944639024280368
CREStereo,dataset_7_keyframe_2,0.03368385021503155
CREStereo,dataset_7_keyframe_2,0.18897724151611328
CREStereo,dataset_7_keyframe_2,0.21510144642421178
CREStereo,dataset_7_keyframe_2,0.04196803386394794
CREStereo,dataset_7_keyframe_2,0.20877756723543492
CREStereo,dataset_7_keyframe_2,0.044916232426961265
CREStereo,dataset_7_keyframe_2,0.0643156858590933
CREStereo,dataset_7_keyframe_2,0.01688726131732647
CREStereo,dataset_7_keyframe_2,0.06308371225992838
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.10663902759552002
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.09289805094401042
CREStereo,dataset_7_keyframe_2,0.20060968399047852
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.19237041473388672
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,2.5097007751464844
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.1245861053466797
CREStereo,dataset_7_keyframe_2,1.2635178565979004
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.6404561996459961
CREStereo,dataset_7_keyframe_2,1.5156011581420898
CREStereo,dataset_7_keyframe_2,0.37718772888183594
CREStereo,dataset_7_keyframe_2,1.0283632278442383
CREStereo,dataset_7_keyframe_2,0.34689760208129883
CREStereo,dataset_7_keyframe_2,0.45472049713134766
CREStereo,dataset_7_keyframe_2,0.3874813715616862
CREStereo,dataset_7_keyframe_2,0.5414814949035645
CREStereo,dataset_7_keyframe_2,0.4037628173828125
CREStereo,dataset_7_keyframe_2,0.731461763381958
CREStereo,dataset_7_keyframe_2,0.9799847602844238
CREStereo,dataset_7_keyframe_2,0.7284708023071289
CREStereo,dataset_7_keyframe_2,0.3839273452758789
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.3360036214192708
CREStereo,dataset_7_keyframe_2,0.27054595947265625
CREStereo,dataset_7_keyframe_2,0.7234387397766113
CREStereo,dataset_7_keyframe_2,0.6954762935638428
CREStereo,dataset_7_keyframe_2,0.5861330032348633
CREStereo,dataset_7_keyframe_2,0.8600006103515625
CREStereo,dataset_7_keyframe_2,0.4551397323608398
CREStereo,dataset_7_keyframe_2,0.453399658203125
CREStereo,dataset_7_keyframe_2,0.33166154225667316
CREStereo,dataset_7_keyframe_2,0.6611413955688477
CREStereo,dataset_7_keyframe_2,0.7319645881652832
CREStereo,dataset_7_keyframe_2,0.598175048828125
CREStereo,dataset_7_keyframe_2,0.4173450469970703
CREStereo,dataset_7_keyframe_2,0.8905620574951172
CREStereo,dataset_7_keyframe_2,0.8185110092163086
CREStereo,dataset_7_keyframe_2,0.8866647084554037
CREStereo,dataset_7_keyframe_2,0.5907624562581381
CREStereo,dataset_7_keyframe_2,0.3846734364827474
CREStereo,dataset_7_keyframe_2,0.7796416282653809
CREStereo,dataset_7_keyframe_2,0.4736776351928711
CREStereo,dataset_7_keyframe_2,0.6751158237457275
CREStereo,dataset_7_keyframe_2,0.6034046173095703
CREStereo,dataset_7_keyframe_2,0.33582623799641925
CREStereo,dataset_7_keyframe_2,0.5649147033691406
CREStereo,dataset_7_keyframe_2,0.37196712493896483
CREStereo,dataset_7_keyframe_2,0.6681693394978842
CREStereo,dataset_7_keyframe_2,0.33962106704711914
CREStereo,dataset_7_keyframe_2,1.1048622131347656
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.6252632141113281
CREStereo,dataset_7_keyframe_2,0.34177414576212567
CREStereo,dataset_7_keyframe_2,0.46426963806152344
CREStereo,dataset_7_keyframe_2,0.5244894027709961
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.8002748489379883
CREStereo,dataset_7_keyframe_2,0.2645702362060547
CREStereo,dataset_7_keyframe_2,0.4854714075724284
CREStereo,dataset_7_keyframe_2,0.5573124885559082
CREStereo,dataset_7_keyframe_2,1.0613431930541992
CREStereo,dataset_7_keyframe_2,0.7395345981304462
CREStereo,dataset_7_keyframe_2,0.31736461932842547
CREStereo,dataset_7_keyframe_2,0.5651119020250108
CREStereo,dataset_7_keyframe_2,0.14605677127838135
CREStereo,dataset_7_keyframe_2,0.8778566632952008
CREStereo,dataset_7_keyframe_2,0.17023677825927735
CREStereo,dataset_7_keyframe_2,0.24377784729003907
CREStereo,dataset_7_keyframe_2,0.4573932647705078
CREStereo,dataset_7_keyframe_2,0.2796032428741455
CREStereo,dataset_7_keyframe_2,0.331336293901716
CREStereo,dataset_7_keyframe_2,0.20091849107008714
CREStereo,dataset_7_keyframe_2,0.08914670944213868
CREStereo,dataset_7_keyframe_2,0.32309961318969727
CREStereo,dataset_7_keyframe_2,0.36559642444957385
CREStereo,dataset_7_keyframe_2,0.23956036567687988
CREStereo,dataset_7_keyframe_2,0.4105050828721788
CREStereo,dataset_7_keyframe_2,0.36081159114837646
CREStereo,dataset_7_keyframe_2,0.4816565233118394
CREStereo,dataset_7_keyframe_2,0.2813582950168186
CREStereo,dataset_7_keyframe_2,0.6832805739508735
CREStereo,dataset_7_keyframe_2,0.30244337717692055
CREStereo,dataset_7_keyframe_2,0.2601246515909831
CREStereo,dataset_7_keyframe_2,0.3809027075767517
CREStereo,dataset_7_keyframe_2,0.7086232503255209
CREStereo,dataset_7_keyframe_2,0.341438889503479
CREStereo,dataset_7_keyframe_2,0.34253462878140534
CREStereo,dataset_7_keyframe_2,0.2427794647216797
CREStereo,dataset_7_keyframe_2,0.2534234237670898
CREStereo,dataset_7_keyframe_2,0.3217889240809849
CREStereo,dataset_7_keyframe_2,0.16566318273544312
CREStereo,dataset_7_keyframe_2,0.23173400333949498
CREStereo,dataset_7_keyframe_2,0.2306281328201294
CREStereo,dataset_7_keyframe_2,0.31916946834988064
CREStereo,dataset_7_keyframe_2,0.28252478206858916
CREStereo,dataset_7_keyframe_2,0.29240981015292083
CREStereo,dataset_7_keyframe_2,0.09692151205880302
CREStereo,dataset_7_keyframe_2,0.4855538322812035
CREStereo,dataset_7_keyframe_2,0.4033720833914621
CREStereo,dataset_7_keyframe_2,0.24368572235107422
CREStereo,dataset_7_keyframe_2,0.24512441696659212
CREStereo,dataset_7_keyframe_2,0.23049475929953836
CREStereo,dataset_7_keyframe_2,0.2525190006602894
CREStereo,dataset_7_keyframe_2,0.27919277068107357
CREStereo,dataset_7_keyframe_2,0.3632833099365234
CREStereo,dataset_7_keyframe_2,0.17114925384521484
CREStereo,dataset_7_keyframe_2,0.23079362282386193
CREStereo,dataset_7_keyframe_2,0.3163605836721567
CREStereo,dataset_7_keyframe_2,0.19904981810471106
CREStereo,dataset_7_keyframe_2,0.18742088476816812
CREStereo,dataset_7_keyframe_2,0.13755921394594253
CREStereo,dataset_7_keyframe_2,0.0952693275783373
CREStereo,dataset_7_keyframe_2,0.11047697067260742
CREStereo,dataset_7_keyframe_2,0.12059376789973332
CREStereo,dataset_7_keyframe_2,0.15368434361049108
CREStereo,dataset_7_keyframe_2,0.02582685764019306
CREStereo,dataset_7_keyframe_2,0.082936089614342
CREStereo,dataset_7_keyframe_2,0.1683340526762463
CREStereo,dataset_7_keyframe_2,0.09031850320321543
CREStereo,dataset_7_keyframe_2,0.02684528350830078
CREStereo,dataset_7_keyframe_2,0.19597427933304398
CREStereo,dataset_7_keyframe_2,0.3366490173339844
CREStereo,dataset_7_keyframe_2,0.1463897929472082
CREStereo,dataset_7_keyframe_2,0.1671471431337554
CREStereo,dataset_7_keyframe_2,0.1453103530101287
CREStereo,dataset_7_keyframe_2,0.15617385055079605
CREStereo,dataset_7_keyframe_2,0.3980038382790305
CREStereo,dataset_7_keyframe_2,0.05088764190673828
CREStereo,dataset_7_keyframe_2,0.18908831947728208
CREStereo,dataset_7_keyframe_2,0.31612033110398513
CREStereo,dataset_7_keyframe_2,0.49999196905838816
CREStereo,dataset_7_keyframe_2,0.5079727674785414
CREStereo,dataset_7_keyframe_2,0.3051251658686885
CREStereo,dataset_7_keyframe_2,0.16154095222210063
CREStereo,dataset_7_keyframe_2,0.634892463684082
CREStereo,dataset_7_keyframe_2,0.5576868057250977
CREStereo,dataset_7_keyframe_2,0.3559748608133067
CREStereo,dataset_7_keyframe_2,0.22305921713511148
CREStereo,dataset_7_keyframe_2,0.2418053591692889
CREStereo,dataset_7_keyframe_2,0.3121059912222403
CREStereo,dataset_7_keyframe_2,0.3757088979085286
CREStereo,dataset_7_keyframe_2,0.4355110871164422
CREStereo,dataset_7_keyframe_2,0.23168891409169073
CREStereo,dataset_7_keyframe_2,0.5621783828735352
CREStereo,dataset_7_keyframe_2,0.4968642425537109
CREStereo,dataset_7_keyframe_2,0.36747969899858746
CREStereo,dataset_7_keyframe_2,0.5290037155151367
CREStereo,dataset_7_keyframe_2,1.1566905975341797
CREStereo,dataset_7_keyframe_2,1.1274146300095778
CREStereo,dataset_7_keyframe_2,0.08815405919001652
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.1988347371419271
CREStereo,dataset_7_keyframe_2,0.12388451894124348
CREStereo,dataset_7_keyframe_2,0.13420502344767252
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.06374216079711914
Fast-FoundationStereo,dataset_7_keyframe_2,0.016384304382248586
Fast-FoundationStereo,dataset_7_keyframe_2,0.009858768198057486
Fast-FoundationStereo,dataset_7_keyframe_2,0.004446039077786685
Fast-FoundationStereo,dataset_7_keyframe_2,0.012530421756994826
Fast-FoundationStereo,dataset_7_keyframe_2,0.004785235464521919
Fast-FoundationStereo,dataset_7_keyframe_2,0.004775052961362616
Fast-FoundationStereo,dataset_7_keyframe_2,0.008574706733194435
Fast-FoundationStereo,dataset_7_keyframe_2,0.08969071789426401
Fast-FoundationStereo,dataset_7_keyframe_2,0.007597597680910669
Fast-FoundationStereo,dataset_7_keyframe_2,0.006362161285141035
Fast-FoundationStereo,dataset_7_keyframe_2,0.011551789971581149
Fast-FoundationStereo,dataset_7_keyframe_2,0.013428786170342048
Fast-FoundationStereo,dataset_7_keyframe_2,0.011244086205106084
Fast-FoundationStereo,dataset_7_keyframe_2,0.011885811914452796
Fast-FoundationStereo,dataset_7_keyframe_2,0.018675463966493763
Fast-FoundationStereo,dataset_7_keyframe_2,0.03194336520719191
Fast-FoundationStereo,dataset_7_keyframe_2,0.035622708075364495
Fast-FoundationStereo,dataset_7_keyframe_2,0.038062904832195286
Fast-FoundationStereo,dataset_7_keyframe_2,0.04926148107496359
Fast-FoundationStereo,dataset_7_keyframe_2,0.05414772436595638
Fast-FoundationStereo,dataset_7_keyframe_2,0.0775206909439301
Fast-FoundationStereo,dataset_7_keyframe_2,0.0576224969222585
Fast-FoundationStereo,dataset_7_keyframe_2,0.08237925712308736
Fast-FoundationStereo,dataset_7_keyframe_2,0.09310171963934641
Fast-FoundationStereo,dataset_7_keyframe_2,0.09742417211191243
Fast-FoundationStereo,dataset_7_keyframe_2,0.12257070242320203
Fast-FoundationStereo,dataset_7_keyframe_2,0.09030533166619963
Fast-FoundationStereo,dataset_7_keyframe_2,0.1170190940976767
Fast-FoundationStereo,dataset_7_keyframe_2,0.09275719535188788
Fast-FoundationStereo,dataset_7_keyframe_2,0.10850698607308525
Fast-FoundationStereo,dataset_7_keyframe_2,0.11841547612912927
Fast-FoundationStereo,dataset_7_keyframe_2,0.12788692255902395
Fast-FoundationStereo,dataset_7_keyframe_2,0.10525177713537656
Fast-FoundationStereo,dataset_7_keyframe_2,0.08374230613555159
Fast-FoundationStereo,dataset_7_keyframe_2,0.10127146617055266
Fast-FoundationStereo,dataset_7_keyframe_2,0.09365444807125532
Fast-FoundationStereo,dataset_7_keyframe_2,0.0848736637226689
Fast-FoundationStereo,dataset_7_keyframe_2,0.10322261743819551
Fast-FoundationStereo,dataset_7_keyframe_2,0.07537522696723503
Fast-FoundationStereo,dataset_7_keyframe_2,0.08447016259575632
Fast-FoundationStereo,dataset_7_keyframe_2,0.09080430389329315
Fast-FoundationStereo,dataset_7_keyframe_2,0.09612043112545707
Fast-FoundationStereo,dataset_7_keyframe_2,0.0743627429895898
Fast-FoundationStereo,dataset_7_keyframe_2,0.06730339439828842
Fast-FoundationStereo,dataset_7_keyframe_2,0.04954524149421517
Fast-FoundationStereo,dataset_7_keyframe_2,0.035743599264030784
Fast-FoundationStereo,dataset_7_keyframe_2,0.030192031819044608
